Sentiment Analysis:
------------------------ Sentiment of Articles ------------------------
286.txt	{'neg': 0.235, 'neu': 0.736, 'pos': 0.029, 'compound': -0.9612}
287.txt	{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.3612}
288.txt	{'neg': 0.466, 'neu': 0.534, 'pos': 0.0, 'compound': -0.9712}
289.txt	{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.34}
290.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
291.txt	{'neg': 0.166, 'neu': 0.789, 'pos': 0.045, 'compound': -0.802}
292.txt	{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.4717}
293.txt	{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.3612}
294.txt	{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.5267}
295.txt	{'neg': 0.086, 'neu': 0.839, 'pos': 0.076, 'compound': -0.3818}
296.txt	{'neg': 0.05, 'neu': 0.864, 'pos': 0.086, 'compound': 0.7184}
297.txt	{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.6597}
298.txt	{'neg': 0.046, 'neu': 0.84, 'pos': 0.114, 'compound': 0.4588}
299.txt	{'neg': 0.148, 'neu': 0.772, 'pos': 0.08, 'compound': -0.296}
300.txt	{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.8622}
301.txt	{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}
302.txt	{'neg': 0.118, 'neu': 0.769, 'pos': 0.113, 'compound': -0.0516}
303.txt	{'neg': 0.045, 'neu': 0.84, 'pos': 0.115, 'compound': 0.8316}
304.txt	{'neg': 0.088, 'neu': 0.797, 'pos': 0.115, 'compound': 0.0}
305.txt	{'neg': 0.035, 'neu': 0.684, 'pos': 0.28, 'compound': 0.9287}
306.txt	{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.5994}
307.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
308.txt	{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.296}
309.txt	{'neg': 0.2, 'neu': 0.709, 'pos': 0.091, 'compound': -0.8389}
310.txt	{'neg': 0.063, 'neu': 0.876, 'pos': 0.061, 'compound': -0.0258}
311.txt	{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.5574}
312.txt	{'neg': 0.058, 'neu': 0.794, 'pos': 0.149, 'compound': 0.8779}
313.txt	{'neg': 0.065, 'neu': 0.9, 'pos': 0.035, 'compound': -0.2349}
314.txt	{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.4588}
315.txt	{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.8883}
316.txt	{'neg': 0.021, 'neu': 0.717, 'pos': 0.262, 'compound': 0.93}
317.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
318.txt	{'neg': 0.153, 'neu': 0.623, 'pos': 0.223, 'compound': 0.4019}
319.txt	{'neg': 0.127, 'neu': 0.814, 'pos': 0.059, 'compound': -0.5152}
320.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
321.txt	{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.0516}
322.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
323.txt	{'neg': 0.418, 'neu': 0.582, 'pos': 0.0, 'compound': -0.824}
324.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
325.txt	{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.4019}
326.txt	{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.5859}
327.txt	{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.9371}
328.txt	{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.6369}
329.txt	{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.7184}
330.txt	{'neg': 0.0, 'neu': 0.962, 'pos': 0.038, 'compound': 0.25}
331.txt	{'neg': 0.039, 'neu': 0.89, 'pos': 0.071, 'compound': 0.2023}
332.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
333.txt	{'neg': 0.477, 'neu': 0.523, 'pos': 0.0, 'compound': -0.802}
334.txt	{'neg': 0.135, 'neu': 0.841, 'pos': 0.024, 'compound': -0.8591}
335.txt	{'neg': 0.106, 'neu': 0.867, 'pos': 0.027, 'compound': -0.743}
336.txt	{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.34}
337.txt	{'neg': 0.109, 'neu': 0.796, 'pos': 0.094, 'compound': -0.128}
338.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
339.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
340.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
341.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
342.txt	{'neg': 0.082, 'neu': 0.891, 'pos': 0.028, 'compound': -0.8689}
343.txt	{'neg': 0.136, 'neu': 0.808, 'pos': 0.055, 'compound': -0.5423}
344.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
345.txt	{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.4404}
346.txt	{'neg': 0.193, 'neu': 0.773, 'pos': 0.034, 'compound': -0.9062}
347.txt	{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.856}
348.txt	{'neg': 0.023, 'neu': 0.898, 'pos': 0.078, 'compound': 0.7522}
349.txt	{'neg': 0.152, 'neu': 0.759, 'pos': 0.09, 'compound': -0.4215}
350.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
351.txt	{'neg': 0.155, 'neu': 0.665, 'pos': 0.18, 'compound': 0.0258}
352.txt	{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.5719}
353.txt	{'neg': 0.106, 'neu': 0.724, 'pos': 0.17, 'compound': 0.4215}
354.txt	{'neg': 0.239, 'neu': 0.667, 'pos': 0.094, 'compound': -0.8126}
355.txt	{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.6705}
356.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
357.txt	{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.5267}
358.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
359.txt	{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.899}
360.txt	{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.7124}
361.txt	{'neg': 0.124, 'neu': 0.857, 'pos': 0.019, 'compound': -0.7717}
362.txt	{'neg': 0.038, 'neu': 0.883, 'pos': 0.079, 'compound': 0.3182}
363.txt	{'neg': 0.068, 'neu': 0.889, 'pos': 0.044, 'compound': -0.34}
364.txt	{'neg': 0.168, 'neu': 0.752, 'pos': 0.081, 'compound': -0.6705}
365.txt	{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.7184}
366.txt	{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.5859}
367.txt	{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.9042}
368.txt	{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4404}
369.txt	{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}
370.txt	{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.7717}
371.txt	{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5106}
372.txt	{'neg': 0.242, 'neu': 0.622, 'pos': 0.136, 'compound': -0.7299}
373.txt	{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.7269}
374.txt	{'neg': 0.17, 'neu': 0.722, 'pos': 0.109, 'compound': -0.8399}
375.txt	{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.4628}
376.txt	{'neg': 0.157, 'neu': 0.719, 'pos': 0.124, 'compound': -0.128}
377.txt	{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.1027}
378.txt	{'neg': 0.186, 'neu': 0.814, 'pos': 0.0, 'compound': -0.8979}
379.txt	{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.5994}
380.txt	{'neg': 0.104, 'neu': 0.844, 'pos': 0.052, 'compound': -0.2732}
381.txt	{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.765}
382.txt	{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3182}
383.txt	{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.4404}
384.txt	{'neg': 0.215, 'neu': 0.785, 'pos': 0.0, 'compound': -0.4767}
385.txt	{'neg': 0.199, 'neu': 0.705, 'pos': 0.095, 'compound': -0.8433}
386.txt	{'neg': 0.063, 'neu': 0.906, 'pos': 0.031, 'compound': -0.2263}
387.txt	{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.7494}
388.txt	{'neg': 0.174, 'neu': 0.637, 'pos': 0.189, 'compound': 0.184}
389.txt	{'neg': 0.178, 'neu': 0.761, 'pos': 0.06, 'compound': -0.6705}
390.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
391.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
392.txt	{'neg': 0.06, 'neu': 0.94, 'pos': 0.0, 'compound': -0.3818}
393.txt	{'neg': 0.038, 'neu': 0.835, 'pos': 0.127, 'compound': 0.6249}
394.txt	{'neg': 0.122, 'neu': 0.722, 'pos': 0.156, 'compound': 0.2732}
395.txt	{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4404}
396.txt	{'neg': 0.04, 'neu': 0.911, 'pos': 0.049, 'compound': 0.128}
397.txt	{'neg': 0.049, 'neu': 0.951, 'pos': 0.0, 'compound': -0.34}
398.txt	{'neg': 0.237, 'neu': 0.703, 'pos': 0.06, 'compound': -0.7783}
399.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
400.txt	{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.6249}
401.txt	{'neg': 0.089, 'neu': 0.83, 'pos': 0.08, 'compound': -0.1779}
402.txt	{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.2023}
403.txt	{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.5574}
404.txt	{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.4939}
405.txt	{'neg': 0.154, 'neu': 0.802, 'pos': 0.044, 'compound': -0.8738}
406.txt	{'neg': 0.107, 'neu': 0.797, 'pos': 0.097, 'compound': -0.4215}
407.txt	{'neg': 0.189, 'neu': 0.746, 'pos': 0.065, 'compound': -0.9703}
408.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
409.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
410.txt	{'neg': 0.129, 'neu': 0.776, 'pos': 0.095, 'compound': -0.0516}
411.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
412.txt	{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.5267}
413.txt	{'neg': 0.048, 'neu': 0.909, 'pos': 0.042, 'compound': -0.0772}
414.txt	{'neg': 0.06, 'neu': 0.778, 'pos': 0.162, 'compound': 0.5267}
415.txt	{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.5423}
416.txt	{'neg': 0.042, 'neu': 0.906, 'pos': 0.053, 'compound': 0.0772}
417.txt	{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4019}
418.txt	{'neg': 0.053, 'neu': 0.917, 'pos': 0.03, 'compound': -0.25}
419.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
420.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
421.txt	{'neg': 0.055, 'neu': 0.791, 'pos': 0.154, 'compound': 0.8625}
422.txt	{'neg': 0.177, 'neu': 0.78, 'pos': 0.043, 'compound': -0.8658}
423.txt	{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.9382}
424.txt	{'neg': 0.088, 'neu': 0.749, 'pos': 0.163, 'compound': 0.8555}
425.txt	{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}
426.txt	{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.296}
427.txt	{'neg': 0.032, 'neu': 0.94, 'pos': 0.028, 'compound': -0.0516}
428.txt	{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.7184}
429.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
430.txt	{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.5859}
431.txt	{'neg': 0.074, 'neu': 0.876, 'pos': 0.049, 'compound': -0.0258}
432.txt	{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.8481}
433.txt	{'neg': 0.185, 'neu': 0.758, 'pos': 0.057, 'compound': -0.9001}
434.txt	{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.6249}
435.txt	{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4215}
436.txt	{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.7184}
437.txt	{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.5267}
438.txt	{'neg': 0.246, 'neu': 0.672, 'pos': 0.082, 'compound': -0.8338}
439.txt	{'neg': 0.072, 'neu': 0.873, 'pos': 0.055, 'compound': -0.1779}
440.txt	{'neg': 0.052, 'neu': 0.907, 'pos': 0.041, 'compound': -0.1441}
441.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
442.txt	{'neg': 0.078, 'neu': 0.853, 'pos': 0.069, 'compound': -0.128}
443.txt	{'neg': 0.183, 'neu': 0.61, 'pos': 0.207, 'compound': 0.0516}
444.txt	{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.9062}
445.txt	{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.5267}
446.txt	{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.1154}
447.txt	{'neg': 0.08, 'neu': 0.798, 'pos': 0.122, 'compound': 0.6221}
448.txt	{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}
449.txt	{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7906}
450.txt	{'neg': 0.121, 'neu': 0.806, 'pos': 0.073, 'compound': -0.2263}
451.txt	{'neg': 0.152, 'neu': 0.793, 'pos': 0.054, 'compound': -0.5719}
452.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
453.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
454.txt	{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.8176}
455.txt	{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.5267}
456.txt	{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.128}
457.txt	{'neg': 0.052, 'neu': 0.881, 'pos': 0.067, 'compound': -0.0516}
458.txt	{'neg': 0.301, 'neu': 0.699, 'pos': 0.0, 'compound': -0.8807}
459.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
460.txt	{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.5106}
461.txt	{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.4019}
462.txt	{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.4391}
463.txt	{'neg': 0.164, 'neu': 0.739, 'pos': 0.097, 'compound': -0.4543}
464.txt	{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.4404}
465.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
466.txt	{'neg': 0.081, 'neu': 0.752, 'pos': 0.166, 'compound': 0.4912}
467.txt	{'neg': 0.0, 'neu': 0.965, 'pos': 0.035, 'compound': 0.2023}
468.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
469.txt	{'neg': 0.139, 'neu': 0.791, 'pos': 0.07, 'compound': -0.6249}
470.txt	{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.8945}
471.txt	{'neg': 0.045, 'neu': 0.876, 'pos': 0.079, 'compound': 0.3247}
472.txt	{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}
473.txt	{'neg': 0.104, 'neu': 0.844, 'pos': 0.052, 'compound': -0.2732}
474.txt	{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.8087}
475.txt	{'neg': 0.107, 'neu': 0.711, 'pos': 0.182, 'compound': 0.1779}
476.txt	{'neg': 0.149, 'neu': 0.833, 'pos': 0.018, 'compound': -0.8481}
477.txt	{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.5574}
478.txt	{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.9186}
479.txt	{'neg': 0.237, 'neu': 0.538, 'pos': 0.226, 'compound': -0.0258}
480.txt	{'neg': 0.277, 'neu': 0.608, 'pos': 0.114, 'compound': -0.7717}
481.txt	{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4404}
482.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
483.txt	{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.3612}
484.txt	{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.8591}
485.txt	{'neg': 0.026, 'neu': 0.905, 'pos': 0.069, 'compound': 0.5368}
486.txt	{'neg': 0.126, 'neu': 0.816, 'pos': 0.058, 'compound': -0.7299}
487.txt	{'neg': 0.0, 'neu': 0.946, 'pos': 0.054, 'compound': 0.3612}
488.txt	{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.9477}
489.txt	{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.7964}
490.txt	{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}
491.txt	{'neg': 0.0, 'neu': 0.961, 'pos': 0.039, 'compound': 0.2263}
492.txt	{'neg': 0.201, 'neu': 0.799, 'pos': 0.0, 'compound': -0.7003}
493.txt	{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5106}
494.txt	{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.875}
495.txt	{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.4767}
496.txt	{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.9603}
497.txt	{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.128}
498.txt	{'neg': 0.022, 'neu': 0.978, 'pos': 0.0, 'compound': -0.0516}
499.txt	{'neg': 0.2, 'neu': 0.738, 'pos': 0.062, 'compound': -0.8955}
500.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
501.txt	{'neg': 0.033, 'neu': 0.808, 'pos': 0.159, 'compound': 0.8176}
502.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
503.txt	{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4199}
504.txt	{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.5423}
505.txt	{'neg': 0.128, 'neu': 0.826, 'pos': 0.046, 'compound': -0.5719}
506.txt	{'neg': 0.201, 'neu': 0.622, 'pos': 0.177, 'compound': -0.4588}
507.txt	{'neg': 0.042, 'neu': 0.894, 'pos': 0.065, 'compound': 0.296}
508.txt	{'neg': 0.157, 'neu': 0.793, 'pos': 0.05, 'compound': -0.7096}
509.txt	{'neg': 0.041, 'neu': 0.824, 'pos': 0.134, 'compound': 0.7269}
510.txt	{'neg': 0.095, 'neu': 0.88, 'pos': 0.025, 'compound': -0.4588}
511.txt	{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}
512.txt	{'neg': 0.113, 'neu': 0.848, 'pos': 0.039, 'compound': -0.4745}
513.txt	{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.5106}
514.txt	{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.2263}
515.txt	{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.802}
516.txt	{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.2023}
517.txt	{'neg': 0.072, 'neu': 0.81, 'pos': 0.118, 'compound': 0.2732}
518.txt	{'neg': 0.018, 'neu': 0.982, 'pos': 0.0, 'compound': -0.0258}
519.txt	{'neg': 0.074, 'neu': 0.817, 'pos': 0.108, 'compound': 0.4215}
520.txt	{'neg': 0.212, 'neu': 0.768, 'pos': 0.02, 'compound': -0.9694}
521.txt	{'neg': 0.042, 'neu': 0.958, 'pos': 0.0, 'compound': -0.296}
522.txt	{'neg': 0.119, 'neu': 0.811, 'pos': 0.07, 'compound': -0.2263}
523.txt	{'neg': 0.155, 'neu': 0.724, 'pos': 0.121, 'compound': -0.3147}
524.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
525.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
526.txt	{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.936}
527.txt	{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.891}
528.txt	{'neg': 0.038, 'neu': 0.962, 'pos': 0.0, 'compound': -0.0644}
529.txt	{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.3724}
530.txt	{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.6908}
531.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
532.txt	{'neg': 0.043, 'neu': 0.926, 'pos': 0.031, 'compound': -0.1779}
533.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
534.txt	{'neg': 0.0, 'neu': 0.952, 'pos': 0.048, 'compound': 0.2732}
535.txt	{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.5574}
536.txt	{'neg': 0.151, 'neu': 0.814, 'pos': 0.035, 'compound': -0.8307}
537.txt	{'neg': 0.097, 'neu': 0.903, 'pos': 0.0, 'compound': -0.5267}
538.txt	{'neg': 0.129, 'neu': 0.774, 'pos': 0.097, 'compound': -0.7425}
539.txt	{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.7351}
540.txt	{'neg': 0.28, 'neu': 0.66, 'pos': 0.06, 'compound': -0.8658}
541.txt	{'neg': 0.086, 'neu': 0.835, 'pos': 0.079, 'compound': -0.3818}
542.txt	{'neg': 0.0, 'neu': 0.946, 'pos': 0.054, 'compound': 0.4215}
543.txt	{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.2732}
544.txt	{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.9186}
545.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
546.txt	{'neg': 0.065, 'neu': 0.9, 'pos': 0.035, 'compound': -0.4215}
547.txt	{'neg': 0.073, 'neu': 0.816, 'pos': 0.111, 'compound': 0.765}
548.txt	{'neg': 0.175, 'neu': 0.77, 'pos': 0.055, 'compound': -0.8955}
549.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
550.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
551.txt	{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.765}
552.txt	{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.6969}
553.txt	{'neg': 0.179, 'neu': 0.656, 'pos': 0.165, 'compound': -0.1531}
554.txt	{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.5267}
555.txt	{'neg': 0.196, 'neu': 0.67, 'pos': 0.134, 'compound': -0.5267}
556.txt	{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.2235}
557.txt	{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.93}
558.txt	{'neg': 0.071, 'neu': 0.797, 'pos': 0.132, 'compound': 0.296}
559.txt	{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.7024}
560.txt	{'neg': 0.141, 'neu': 0.784, 'pos': 0.075, 'compound': -0.34}
561.txt	{'neg': 0.097, 'neu': 0.826, 'pos': 0.077, 'compound': 0.1655}
562.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
563.txt	{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5859}
564.txt	{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.8941}
565.txt	{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.9109}
566.txt	{'neg': 0.211, 'neu': 0.76, 'pos': 0.029, 'compound': -0.9382}
567.txt	{'neg': 0.113, 'neu': 0.836, 'pos': 0.051, 'compound': -0.3818}
568.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
569.txt	{'neg': 0.023, 'neu': 0.977, 'pos': 0.0, 'compound': -0.0644}
570.txt	{'neg': 0.136, 'neu': 0.785, 'pos': 0.079, 'compound': -0.383}
571.txt	{'neg': 0.203, 'neu': 0.719, 'pos': 0.078, 'compound': -0.872}
572.txt	{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.4215}
573.txt	{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
574.txt	{'neg': 0.109, 'neu': 0.679, 'pos': 0.211, 'compound': 0.4019}
575.txt	{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.2263}
576.txt	{'neg': 0.212, 'neu': 0.723, 'pos': 0.065, 'compound': -0.9001}
577.txt	{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.6187}
578.txt	{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}
579.txt	{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.4588}
580.txt	{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.4767}
581.txt	{'neg': 0.141, 'neu': 0.762, 'pos': 0.097, 'compound': -0.4019}
582.txt	{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.5859}
583.txt	{'neg': 0.117, 'neu': 0.849, 'pos': 0.034, 'compound': -0.4767}
584.txt	{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.5994}
